keyword;video_title;text;url
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Jika ada yang komen pulang Basamo ini tidak setuju maka rasa minangnya emang udah tak ada lagi
Saya biar lahir besar dirantau(jakarta) tapi saya tak pernah melupakan dasar saya yaitu minang";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Memang kami SDM rendah pak, tapi kami tidak menjadi manusia penjilat, penghianat, boneka politik, boneka oligarki, boneka kekuasaan, yg kerjaannya kongkalingkong mengkorupsi uang negara triliunan rupiah, yg membuat rakyat jadi sengsara, ekonomi merosot, penegakkan hukum berat sebelah, keadilan tidak ada lagi, yg membikin Indonesia jadi gelap, kalian punya kepentingan politik demi jabatan dan cuan, kami punya kepentingan untuk  masa depan anak cucu dan keutuhan bangsa untuk jangka panjang, tentu kita berbeda, biarlah kami kalian pandang sebelah mata, tapi kami tetap menginginkan pemerintah yg bersih dan benar, yg sesuai dengan aqidah kami, bukan menyangkut pautkan dengan politik, tapi mengingat kan sesama, demi masa depan, karena melihat kenyataan yg terjadi, biasanya orang sombong yg merasa pintar itu, yg sebetulnya tertipu, tapi mereka tidak sadar, makanya jiwanya angkuh, mentang mentang lagi dekat dengan kekuasaan, kami berharap, biarlah alam yg menyadari kalian nanti, kaum kami memang bodoh, tapi kaum kami ikut memerdekakan republik ini dulunya, itu bukti kebodohan kami, biarlah kalian merasa pintar, tapi kepintaran kalian mari sama sama kita buktikan 5 tahun kedepan, sekarang berjayalah kaum 58%, tapi rasakan akibatnya selama kepemimpinan kaum kalian kedepannya, mari sama sama kita buktikan, maklum ya orang pintar ya?;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Ya... ternyata Gerombolan sakit hati...pantaslah..;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!; @MahaRaja-u3d bulan puasa yg berpikir negatif . Tidak baik . Hari baik . Tapi ingat Orang padang solid Dengan Dengan keputusan hidup nya . Ok itulah keistimewaan Kami . Krn Kami Orang perantau. Pulang basamo punya makna dan kebahagian tertentu . Ok;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Yg sakit hati siapa broo!!! Kami bukan orang politik yg berjiwa kotor, yg menghalalkan segala cara, dan kami pun bukan tim sukses atau budak politik, kami hanya rakyat yg netral, yg menginginkan kebenaran, keadilan dan kesejahteraan yg merata, bukan dajal yg tidak punya harga diri, klu yg baik kami bilang baik, klu yg sen kiri belok kanan tetap kami katakan tidak baik, memang kenyataan mau di apakan broo!!!  Mohon sportif ya Broo!!! Klu masih punya hati dan rasa, kami bukan pengemis kekuasaan dan uang sogok, buat apa sakit hati, tolong di perpanjang sumbunya ya Broo!!! Hahahaha,;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Nggak nyambung, termasuk kelompok sen kanan belok kiri juga kali, mungkin karena kelebihan SDM kali, hahahaha,;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Yg beranggapan berfikir negatif itu mungkin kelebihan SDM kali itu, karena tidak nyambung dengan maksut komennya, percuma kami balas,;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"politik dan rakyat adalah bagian 
tapi percaya orang minang punya sikap tegas dan tau mana pemimpin
kami memiliki matrialisme yang ga ada di daerah mana pun diseluruh indonesia";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Senang mendengarnya! Semoga bisa bertemu lagi di Pulang Basamo tahun depan!;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Sakali sakali pulang juolah sanak, mancaliak kampuang halaman;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Terimakasih sudah mampir di channel saya;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Alhamdulillah, semoga semua sampai tujuan dengan selamat;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Senang mlihat nya pulang basamo sy pengen tp ga bisa plg;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Terharu😭😭🤦🤦lihat ....selamat sampai di Kampuang jo samak kasadonyo.....;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Semoga selamat sampai tujuan kota Padang...;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Hati2 di jalan sanak 🙏🙏;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Selamat tinggal jkt,selamat sampai di ranah minang,aamiin;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Salam Denai Rang Koto Padang Aro Sumbar 
Kamaliek Naksanak JORONG SEI DUO KEC SEPAGU KABUPATEN SOLOK SUMATERA BARAT ❤️❤️❤️";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Amiiin semoga selamat semua;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Jangan sampai tareh kalua   usah mahangok kalua badan meriah bana di maso kami dulu2 indak ado nam sskompak iko maju bangsaku Maju Minang kabau  tanah airku  tanah tumpah darahku Selamat buat Pemimpin semua Jazakumullah;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;ACARA PULANG KAMPUNG KAYAK GINI CUMA SATU2 NYA DI +62 DAN HANYA ADA DI KELUARGA BESAR MINANG KABAU... MEREKA KOMPAK YA  👍👍;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Wah mantap  jossss.semoga selamat sampai tujuan.warga minang salam dr Jambi.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Selamat sampai tujuan❤;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Menyala terus minangkabau 👍👍;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Semoga selamat sampai tujuan. Aamiin 🤲;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Sanang nyo pulang kmpuang bsmo,mudah2an smpai tujuan;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;InsyaAllah saya mau mudik juga dari pekan baru ke pariaman naik motor.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;iyo alah ka rami bukiktinggi mah sanak yo, siap2 buat bukittinggi macet pas lebaran, macetnya jakarta akan berpindah ke padang dan bukittinggi. semoga selamat sampai di kampung dunsanak sadonyo. mudah2n dengan pulangnya perantau, membuat gairah jual beli di sumatra barat;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Ingin ikut pulang basamo tapi anak istri tidak kuat naik bus..;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Titip seh salam samo urang kampuang...taun kini Tanah Abanga meleset jauah.IV Angke yo;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Biasonyo kalau Denai ka pulang ke kampung halaman ayah dan mande ka kampung Kutoarjo Purworejo Jawa Tengah biaso naik Bus/ Kereta api 🔥 Karano dakek parjalannannyo indak lamo hanyo waktu 7 jam alaa nyampe ke Stasiun Kutoarjo 
Salam denai darah Minang Kabau Jawa Tengah Indonesia Tahun 70 an 80 SDN NEGERI SUNGAI LAMBAY PADANG ARO SUMBAR";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Aamiin..., Terimakasih @ayambangkok07  🙏;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Dunsanak doa'n KMI nan Ndak bisa plng kmpuang taun kini, mudah2an bisa plng kmpuang taun bisuak 😭😭😭😭😭;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Doa terbaik untuak @DahyatiDamri  sekeluarga, mudah mudahan tahun bisuak bisa ikuik Pulang Basamo;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Tapi akak di Malaysia;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Kirain kak  @DahyatiDamri  dijakarta;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Selamat datang di kampung halaman nanti ya sanak,;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Sedih rasa nya gak tinggal di jabodetabek😭😭  dak bisa pulkam😭😭;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;selamat sampai tujuan dikampung alaman. kami dari jambi pulang kampung jugo;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Selamat berlebaran dikampung halaman..... selamat sampai tujuan... Aamiin;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Pak Andre menurut saya salah satu tokoh yang benar2 mewakili orang minang, cepat tanggap membantu dan memfasilitasi orang minang. Ingat dulu banjir di padang panjang langsung diperbaiki jalannya. Menurut saya terlepas dari politik apapun Beliau orang yang amanah terhadap kampung halaman menurut saya👍;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Semoga selamat sampai di sumbar dusanak sadonyo…;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Semoga selamat sampai tujuan sanak ambo pengen plg tp ga bisa uda terlambat 😂;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Dana fikir ya pak andre...;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Semangat uda buat konten yg bermanfaat n informatif😊;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Bismillahirrahmanirrahim 

Semoga semua dun sanak selamat sampai tujuan
🤲🤲🤲";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;MasyaAllah, semoga selamat sampai tujuan aamiin;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Alhamdulillah sudah pesan tiket alhijrah, tgl 28 berangkat😊;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Ijin Copy Video beberapa detik bg,  buat clip lagu 🙏🙏😊;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Bilo awak ikuik plng basamo yo,kampuang uni arah pasisir bt kapas berarti klu ikuik naik oto baliek kiro2 2 jam lai dari kota padang;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;bagilah aku untuk gelombang kedua aku mohun;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Pulang basamo perantau minang di ma bumi di pijak disinan langik di junjuang ba pandai pandai mancari dusanak saudaro dimano kito barado pituah urang tuo niniak moyang kito bak kato urang saisuak niniak moyang kito 2000 kawan terlalu sekit 1 lawan telalu banyak ujuik mukasuiknyo kito indak bulih bamusuhan nan kadi cari pergaulan badusanak banyak di bumi pertiwi kapan paralu seluruh polosok di atas dunia kito basudaro badusanak hindari permusuhan ciptakan perdamaian sebab manusia yg ada lahir hidup di atas dunia adalah ciptaan nan kuaso yaitu allah subhanahuataala sekian terimakasih dusanak salamaik manuju kampuang halaaman di minang kabau  amin yarabal alamin;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Sampai di Lampung Semua Rombongan Pada Pisah Jalur 
Via Prabumulih - Lubuklinggau
Via Palembang - Sekayu - Lubuklinggau
Via Palembang - Tempino - Tebo - Muara Bungo (Paling Cepat)";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Saya InsyaAllah gelombang ke 2 tanggal 23 maret, ikut pulang basamo..;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Aamiin..ya Rabbal 'aalamiin;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Siappp..., terimakasih mas  @prasetyoeko828  🙏;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Silahkan...
Kalau upload di Youtube, jangan lupa tulis channel saya di deskripsi ya...";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;batua bana, semoga tahun depan bisa ikut pulang basamo;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Ktp hrs Jakarta kah uni?;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Kalau pendaftaran untuk pulang basamo ini harus secara online, maka yang gagap teknologi (HP) dipastikan tidak busa mendaftar.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Rancak😊 banyak nan pulang;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;masih punya anak sekolah pingin sekali pulang mana suami dipadang aku dijakarta karna masih punya anak sekolah dijakarta aku asli orang Padang kota;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Sebanyak itu ya prantau minang 😮;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Luar biasa perantau minang,tetap solid,dimana dan kapanpun.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Tolong dong kamera.masih bisa daftar nggak utk besok atau sekarang.Ber kali2 di hubungi nggak nyambung2.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Ini Th lalu bukan dua ribu lima.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Maaf mas apa masih ada. Lg gelombang berikutnya, kl. Masih ada cara daftarnya bagaimana, apa dikota Bandung ada juga acara pulanh samo itu mas kl ada tempat pendaftaranya dimana ya. Terima kasih.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;terimakasih pak Prabowo dan Gerindra;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Alhamdulillahi Rabbal Alamin, bantuan dari Presiden Prabowo dan Andre Rosadi, dan semua pihak bisa bantu urang awak bisa pulang kampung gratis edisi lebaran 2025 ke Ranah Minang, luar biasa;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;bus pariwisata gumarang jaya nggak ada;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Wow handsome So cute 🥰🥰🥰 
Denai lebaran kini ko indak pulang ka kampung 
Namun bako kok Denai ado pitihnyo kapulang di rantau tampek Denai JORONG SUNGAI LAMBAY 🐉 NAGARI LUBUK GADANG KEC SANGIR KABUPATEN SOLOK SUMATERA BARAT PADANG ARO SUMBAR 💜💜💜";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Kenapa tidak.memakai jasa Bus Sumbar , pada semua bentuk tersedia....;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;katanya pulang bersama aku tiab tahun gak pernah kebagian;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Coba tanya pak Andre Rosiade, dana utk pulang basamo dapat dari mana, yg pasti itu bukan dari kantong pribadi ....
Apa dapat jatah dari Pertamina pak ...??";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Mau nanya bg, nanti pas arus balik nya, apa masih difasilitasi seperti plg basamo ini...;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;nagis rasanya gak ada uang karna SDH pensiun;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Yg sampe Aceh ada gak🗣️;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Cara daftarnya gmn ya, daftar one line atau daftar ke kantor perwakilanya.tlg jawab ya. Terima kasih.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Ya... memang banyak sekali Perantau Minang yang pulang kampung;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Kerjasama dgn pengusaha Minang,inget 212 bang Anies bisa jadi gubernur itu sumbangan selain dari pak Prabowo dari perantau minang juga itu;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Sabar ..... mudah mudahan bisa pulang;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Hanya sampai Bukittinggi dan padang om;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Assalamualaikum, Saya yang iri menengok orang perantauan yang ada di pulau Jawa. Tiap lebaran ada gratisan mudik, dari pengusaha atau pemerintah, sedang kan saya perantauan dari Jawa ke Sumatra Barat, Minang kabau sejak tahun 1989, sampai sekarang belum pernah pemerintah kota Padang mengadakan mudik gratis.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Kalau di pake Bus Sumbar , saya jamin mengurangi kemacetan karena tidak ada penambahan jalur sementara Bus yg bisa mengisi semua jalan di Sumatra......ini sekaki Gus dan penambahan 50 sekali jalan bahaya ....;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Semoga Sanak Saudara Ku Yg Berada Di Mana2 Sehat2 Selalu Sampai Tujuan Ke Sumatra Barat Aamiin2 Ya Allah. 🤲🤲🤲🙏🙏👍👍❤❤❤😊😍☺🥰🤗;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Anggota DPR dapil Sumbar bng Andre rosiade yg menonjol;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Begitu para politikus mulai memfasilitasi anda ,,siap2 mereka akan menagih anda di saat mereka di calonkan,,salam akal sehat,, jgn sampai hak anda juga akan mereka urusi juga!!;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;"Kalau pulang ke kampung naik bus ke daerah itu lama perjalanan menuju ke Kota Padang Aro Sumbar 

Mungkin kami lebih cepat naik pesawat Terbang tujuanku MIA MINANG KABAU Rumah 🏡 Unni Almarhumah Uni Qodriyahti  Bersama Putri Ke Empat Lulusan Sarjana S1 Universitas Ahmad Dahlan Jogja Yogyakarta Indonesia Tahun 2023  Ambil cuti mungkin hanyo beberapa hari saja paling hanyo satu Minggu lamonyo 

Salam Support santun hadir di beranda qyu selalu menjadi dambaan bagi semua orang";https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;Kenapa kami ber ulang kali menghubungi ,tp di tutup terus.apakah ini hanya sekedar Hoak atau serius.;https://www.youtube.com/watch?v=gXEPZrleT6I
Pulang Basamo Lebaran Vlog;PULANG BASAMO 2025! RIBUAN PERANTAU MINANG PULANG KE RANAH BUNDO!;kalau pulangbaok pitih banyak² Yoo .di kampuang iduik kini marasai Ndak doh pancarian .di kampuang Ndak doh pambangunan di Sumbar  .kok alam nyo Yo indah. 12:34;https://www.youtube.com/watch?v=gXEPZrleT6I
